0 0 0.000000000000e+00 0.000000000000e+00
1 0 8.868024820434e-08 0.000000000000e+00
2 0 7.091907834683e-08 0.000000000000e+00
3 0 -6.016168843921e-08 0.000000000000e+00
4 0 3.327519091496e-08 0.000000000000e+00
5 0 -1.296861191272e-07 0.000000000000e+00
6 0 7.053346101884e-08 0.000000000000e+00
7 0 -3.775037723993e-08 0.000000000000e+00
8 0 5.812091719383e-09 0.000000000000e+00
9 0 -4.963915592884e-08 0.000000000000e+00
10 0 -2.483146529055e-08 0.000000000000e+00
11 0 -2.632485812870e-08 0.000000000000e+00
12 0 -8.240691179642e-09 0.000000000000e+00
13 0 3.339382474733e-08 0.000000000000e+00
14 0 -2.340262578032e-08 0.000000000000e+00
15 0 1.342323137879e-08 0.000000000000e+00
16 0 -2.344212255716e-08 0.000000000000e+00
17 0 -5.645314427307e-09 0.000000000000e+00
18 0 4.254845248360e-09 0.000000000000e+00
19 0 -4.752065028678e-09 0.000000000000e+00
20 0 9.447888983533e-09 0.000000000000e+00
21 0 -1.216512693425e-08 0.000000000000e+00
22 0 -5.885407411993e-09 0.000000000000e+00
23 0 -1.738432135584e-08 0.000000000000e+00
24 0 -3.831845414790e-09 0.000000000000e+00
25 0 -6.290101243908e-09 0.000000000000e+00
26 0 1.248248929358e-08 0.000000000000e+00
27 0 3.813827742338e-09 0.000000000000e+00
28 0 -4.244354634596e-09 0.000000000000e+00
29 0 -6.579702918305e-09 0.000000000000e+00
30 0 8.548997365205e-09 0.000000000000e+00
31 0 5.283106767615e-09 0.000000000000e+00
32 0 2.646753044036e-09 0.000000000000e+00
33 0 4.319329724622e-10 0.000000000000e+00
34 0 -2.878366686514e-09 0.000000000000e+00
35 0 5.273872113640e-09 0.000000000000e+00
36 0 7.339269948125e-10 0.000000000000e+00
37 0 -1.668319520287e-09 0.000000000000e+00
38 0 1.975292236157e-09 0.000000000000e+00
39 0 1.168436845675e-09 0.000000000000e+00
40 0 2.601098507114e-09 0.000000000000e+00
41 0 2.378099480499e-09 0.000000000000e+00
42 0 -2.740063871257e-09 0.000000000000e+00
43 0 8.496025818056e-10 0.000000000000e+00
44 0 -8.792894008545e-10 0.000000000000e+00
45 0 -1.539886728805e-09 0.000000000000e+00
46 0 -1.259012519812e-09 0.000000000000e+00
47 0 1.768281868004e-09 0.000000000000e+00
48 0 1.091021520077e-09 0.000000000000e+00
49 0 -1.267504635969e-09 0.000000000000e+00
50 0 -1.543561778735e-09 0.000000000000e+00
51 0 -1.645186753094e-09 0.000000000000e+00
52 0 -4.808546547973e-10 0.000000000000e+00
53 0 4.223896594801e-09 0.000000000000e+00
54 0 8.861086384739e-10 0.000000000000e+00
55 0 2.821397905838e-09 0.000000000000e+00
56 0 -3.755549827846e-09 0.000000000000e+00
57 0 -1.545434395226e-09 0.000000000000e+00
58 0 -1.394121992940e-09 0.000000000000e+00
59 0 9.517045023047e-10 0.000000000000e+00
60 0 -1.783773028454e-10 0.000000000000e+00
61 0 -1.623049475842e-10 0.000000000000e+00
62 0 3.908090209633e-10 0.000000000000e+00
63 0 -2.642934859686e-09 0.000000000000e+00
64 0 -7.617200579675e-10 0.000000000000e+00
65 0 9.799566355119e-10 0.000000000000e+00
66 0 -6.640034603436e-10 0.000000000000e+00
67 0 9.114913690626e-10 0.000000000000e+00
68 0 -9.134817682288e-10 0.000000000000e+00
69 0 -6.165691527720e-10 0.000000000000e+00
70 0 -2.606909445776e-09 0.000000000000e+00
71 0 3.132692352957e-11 0.000000000000e+00
72 0 -1.401962888190e-10 0.000000000000e+00
73 0 8.396032387436e-10 0.000000000000e+00
74 0 -2.974187274625e-09 0.000000000000e+00
75 0 5.591504743330e-10 0.000000000000e+00
76 0 3.960418355110e-10 0.000000000000e+00
77 0 1.578506335037e-09 0.000000000000e+00
78 0 9.645395534002e-10 0.000000000000e+00
79 0 -1.295750118237e-10 0.000000000000e+00
80 0 -5.673085286114e-10 0.000000000000e+00
81 0 -7.140415064604e-10 0.000000000000e+00
82 0 -2.199946628776e-10 0.000000000000e+00
83 0 3.114356094023e-11 0.000000000000e+00
84 0 1.137516817065e-09 0.000000000000e+00
85 0 4.622828230550e-10 0.000000000000e+00
86 0 6.554743329368e-10 0.000000000000e+00
87 0 1.470075357791e-09 0.000000000000e+00
88 0 3.662622275238e-10 0.000000000000e+00
89 0 -3.742375404736e-10 0.000000000000e+00
90 0 1.358859727448e-09 0.000000000000e+00
91 0 -2.489408156852e-10 0.000000000000e+00
92 0 7.075421366868e-10 0.000000000000e+00
93 0 2.342025825317e-10 0.000000000000e+00
94 0 -2.713305388269e-10 0.000000000000e+00
95 0 9.565021009938e-11 0.000000000000e+00
96 0 -5.527503433354e-10 0.000000000000e+00
97 0 -4.041462461712e-10 0.000000000000e+00
98 0 -1.148601982212e-10 0.000000000000e+00
99 0 1.132952803246e-09 0.000000000000e+00
100 0 1.140889992263e-09 0.000000000000e+00
101 0 2.546549539599e-10 0.000000000000e+00
102 0 -8.885655476581e-11 0.000000000000e+00
103 0 -1.361485412571e-09 0.000000000000e+00
104 0 -2.530843437391e-10 0.000000000000e+00
105 0 6.956141855407e-10 0.000000000000e+00
106 0 7.913450442628e-10 0.000000000000e+00
107 0 -9.391098114291e-11 0.000000000000e+00
108 0 -8.947916081094e-10 0.000000000000e+00
109 0 -1.605792857871e-09 0.000000000000e+00
110 0 3.128491361078e-10 0.000000000000e+00
111 0 -6.537032622368e-10 0.000000000000e+00
112 0 -2.159783283250e-10 0.000000000000e+00
113 0 4.182628410460e-10 0.000000000000e+00
114 0 -1.552059155816e-10 0.000000000000e+00
115 0 -3.057367805425e-10 0.000000000000e+00
116 0 -8.688209221295e-10 0.000000000000e+00
117 0 -1.439624289345e-10 0.000000000000e+00
118 0 -3.878810079704e-10 0.000000000000e+00
119 0 -4.179210867937e-10 0.000000000000e+00
120 0 -4.946957697195e-10 0.000000000000e+00
121 0 -9.332901193016e-11 0.000000000000e+00
122 0 -2.049135694383e-11 0.000000000000e+00
123 0 -1.268293655456e-10 0.000000000000e+00
124 0 2.999203173379e-10 0.000000000000e+00
125 0 2.176590450539e-10 0.000000000000e+00
126 0 -4.342060352266e-10 0.000000000000e+00
127 0 2.545846069252e-10 0.000000000000e+00
128 0 2.331846766733e-10 0.000000000000e+00
129 0 -1.191725084344e-10 0.000000000000e+00
130 0 -3.576865696352e-10 0.000000000000e+00
131 0 3.500453654513e-10 0.000000000000e+00
132 0 -2.577851958805e-10 0.000000000000e+00
133 0 1.062760107370e-10 0.000000000000e+00
134 0 3.520298225466e-10 0.000000000000e+00
135 0 5.295862152707e-10 0.000000000000e+00
136 0 -1.065378674480e-09 0.000000000000e+00
137 0 -1.024135163097e-09 0.000000000000e+00
138 0 -5.415043329443e-10 0.000000000000e+00
139 0 2.752331819224e-10 0.000000000000e+00
140 0 3.545414207899e-10 0.000000000000e+00
141 0 -1.525948666298e-10 0.000000000000e+00
142 0 6.242739417297e-11 0.000000000000e+00
143 0 -5.509203201636e-10 0.000000000000e+00
144 0 -4.367058394242e-10 0.000000000000e+00
145 0 2.296456003594e-10 0.000000000000e+00
146 0 5.394860590122e-10 0.000000000000e+00
147 0 4.581231880558e-10 0.000000000000e+00
148 0 -6.608927408627e-10 0.000000000000e+00
149 0 -5.088727399402e-10 0.000000000000e+00
150 0 -4.569571988358e-10 0.000000000000e+00
151 0 3.063300611764e-10 0.000000000000e+00
152 0 3.317810662575e-10 0.000000000000e+00
153 0 7.497633042536e-10 0.000000000000e+00
154 0 -3.533559412147e-11 0.000000000000e+00
155 0 -3.035057722837e-10 0.000000000000e+00
156 0 -8.033708046814e-10 0.000000000000e+00
157 0 6.245226236021e-10 0.000000000000e+00
158 0 3.888156986876e-10 0.000000000000e+00
159 0 1.136131941783e-10 0.000000000000e+00
160 0 -1.058284661673e-10 0.000000000000e+00
161 0 2.617223806912e-11 0.000000000000e+00
162 0 4.283513448883e-10 0.000000000000e+00
163 0 -7.025876708914e-10 0.000000000000e+00
164 0 4.802702935533e-10 0.000000000000e+00
165 0 1.720760766520e-10 0.000000000000e+00
166 0 2.603370354236e-10 0.000000000000e+00
167 0 -3.912329353661e-10 0.000000000000e+00
168 0 -3.238241874329e-10 0.000000000000e+00
169 0 -1.573717074417e-10 0.000000000000e+00
170 0 -2.291974084269e-10 0.000000000000e+00
171 0 -7.104176930480e-11 0.000000000000e+00
172 0 2.012186298456e-10 0.000000000000e+00
173 0 1.912322204422e-10 0.000000000000e+00
174 0 -2.509255245196e-10 0.000000000000e+00
175 0 -5.707824412585e-11 0.000000000000e+00
176 0 -2.114824809796e-10 0.000000000000e+00
177 0 3.988089619105e-10 0.000000000000e+00
178 0 -1.319046921731e-10 0.000000000000e+00
179 0 1.324444753365e-10 0.000000000000e+00
1 1 4.843454421314e-08 6.096959424128e-08
2 1 2.922428232459e-08 8.674180056645e-08
3 1 -4.169722098028e-08 3.893449258271e-08
4 1 -4.386978437553e-08 -6.657787708919e-08
5 1 -2.094680413914e-09 -3.840253595682e-08
6 1 -8.584263986504e-09 -5.598481650475e-08
7 1 1.543792102242e-08 5.102425235712e-08
8 1 4.147328450346e-10 -4.152219548251e-09
9 1 1.100802846280e-08 3.737895657653e-08
10 1 1.198767019018e-08 -1.805213122697e-08
11 1 3.916950424206e-08 -2.327091097705e-08
12 1 2.487971585657e-09 -2.730676900515e-08
13 1 1.027760509986e-08 9.110140481387e-09
14 1 5.807339494944e-09 2.212109746981e-08
15 1 3.445258919582e-09 3.908668347560e-09
16 1 -3.011662650284e-09 1.019051590468e-08
17 1 -1.575514344870e-08 -2.763871953445e-08
18 1 9.260212859681e-09 -2.310229616699e-08
19 1 -3.043510739421e-09 -4.133010827109e-09
20 1 4.142400252056e-09 5.292091328691e-09
21 1 -6.015282995700e-09 1.376681953067e-08
22 1 3.802585632260e-09 -5.477392289423e-09
23 1 -2.258060314966e-09 -1.087606559710e-09
24 1 -2.757193331656e-09 -1.111929582841e-08
25 1 -2.263071934465e-09 -6.035631915296e-09
26 1 -3.459795632131e-09 -8.118405089984e-09
27 1 -1.216579548223e-09 9.875891768732e-09
28 1 -3.998710130268e-09 6.954944040425e-09
29 1 -4.175205871671e-09 -5.146095456858e-09
30 1 -6.355024243109e-09 4.942138934309e-09
31 1 5.048380838913e-11 -1.206825235877e-08
32 1 -2.060628281699e-09 3.756761188506e-09
33 1 -4.121547767464e-09 -3.076100413096e-09
34 1 -1.431245125085e-09 5.956610448490e-09
